image_path,image_shape,Nose,LEye,REye,LEar,REar,LShoulder,RShoulder,LElbow,RElbow,LWrist,RWrist,LHip,RHip,LKnee,RKnee,LAnkle,RAnkle,y
goddess/00000102.jpg,"(461, 767)","(376.4879150390625, 124.05941772460938)","(383.00860595703125, 117.5386962890625)","(366.70684814453125, 117.5386962890625)","(396.050048828125, 124.05941772460938)","(356.92578125, 124.05941772460938)","(418.87249755859375, 166.4440460205078)","(334.103271484375, 169.7043914794922)","(487.34002685546875, 169.7043914794922)","(265.6357727050781, 176.22511291503906)","(510.16253662109375, 114.27835083007812)","(249.333984375, 120.79904174804688)","(405.83111572265625, 280.5565185546875)","(347.14471435546875, 280.5565185546875)","(497.12109375, 296.8582763671875)","(262.37542724609375, 296.8582763671875)","(497.12109375, 397.9293212890625)","(242.8132781982422, 397.9293212890625)",1
goddess/00000228.jpg,"(80, 80)","(40.288021087646484, 17.694580078125)","(41.72211837768555, 16.076175689697266)","(38.67470169067383, 16.073959350585938)","(43.87925338745117, 17.166751861572266)","(35.97946548461914, 16.973918914794922)","(47.8187141418457, 26.303436279296875)","(32.395084381103516, 26.82278060913086)","(61.28140640258789, 23.42975616455078)","(18.393552780151367, 23.25301742553711)","(62.899845123291016, 12.14651870727539)","(15.700577735900879, 13.199418067932129)","(44.35329055786133, 48.83547592163086)","(33.62692642211914, 48.86822509765625)","(62.8909797668457, 52.702571868896484)","(14.4309663772583, 52.78209686279297)","(62.81682205200195, 72.2777328491211)","(15.562904357910156, 71.19143676757812)",1
goddess/00000154.jpg,"(248, 320)","(165.56399536132812, 28.560039520263672)","(169.76089477539062, 24.363147735595703)","(159.26866149902344, 24.363147735595703)","(178.15467834472656, 28.560039520263672)","(150.87486267089844, 30.658489227294922)","(194.9422607421875, 64.23363494873047)","(140.38262939453125, 66.33208465576172)","(230.6158447265625, 81.0212173461914)","(100.51213073730469, 81.0212173461914)","(245.30499267578125, 41.15073013305664)","(90.01988983154297, 43.24917221069336)","(184.45001220703125, 141.8761749267578)","(146.67796325683594, 141.8761749267578)","(245.30499267578125, 148.17152404785156)","(87.92144775390625, 148.17152404785156)","(243.20654296875, 213.22337341308594)","(79.52766418457031, 215.3218231201172)",1
goddess/00000296.jpg,"(514, 730)","(380.1304016113281, 105.50466918945312)","(386.9573059082031, 98.67776489257812)","(369.89007568359375, 98.67776489257812)","(400.611083984375, 105.50466918945312)","(356.23626708984375, 105.50466918945312)","(421.0917663574219, 163.53326416015625)","(332.3421630859375, 160.11981201171875)","(496.1875915527344, 184.01394653320312)","(257.24627685546875, 173.77359008789062)","(516.6682739257812, 125.98533630371094)","(247.0059356689453, 115.7449951171875)","(407.43798828125, 283.0039367675781)","(349.40936279296875, 283.0039367675781)","(489.3607177734375, 323.9653015136719)","(260.65972900390625, 320.5518493652344)","(506.4279479980469, 419.54180908203125)","(240.17904663085938, 422.9552307128906)",1
goddess/00000392.jpg,"(549, 736)","(355.78466796875, 127.3238296508789)","(365.8144836425781, 117.29402160644531)","(345.7548522949219, 117.29402160644531)","(379.18756103515625, 123.9805679321289)","(332.38177490234375, 123.9805679321289)","(402.5904541015625, 190.84597778320312)","(312.3221435546875, 187.50270080566406)","(472.79913330078125, 194.18923950195312)","(242.1134490966797, 184.159423828125)","(502.8885498046875, 137.3536376953125)","(212.0240020751953, 120.63729095458984)","(389.21734619140625, 321.2335205078125)","(329.03851318359375, 321.2335205078125)","(482.8289489746094, 368.039306640625)","(242.1134490966797, 374.72589111328125)","(489.5154724121094, 451.62103271484375)","(228.7403564453125, 454.96435546875)",1
goddess/00000298.jpg,"(900, 600)","(305.95526123046875, 419.05560302734375)","(317.9295349121094, 411.07275390625)","(297.972412109375, 411.07275390625)","(329.90380859375, 419.05560302734375)","(282.0067138671875, 419.05560302734375)","(357.84375, 474.9355163574219)","(262.04962158203125, 478.92694091796875)","(433.6808166503906, 462.96124267578125)","(174.23826599121094, 474.9355163574219)","(449.646484375, 403.08990478515625)","(162.2639923095703, 411.07275390625)","(345.8694763183594, 610.6439208984375)","(274.02386474609375, 610.6439208984375)","(445.65509033203125, 674.5067138671875)","(170.24684143066406, 674.5067138671875)","(489.56072998046875, 790.2579345703125)","(138.31546020507812, 790.2579345703125)",1
goddess/00000134.jpg,"(469, 704)","(346.7110900878906, 91.30513000488281)","(355.4576721191406, 82.55854797363281)","(337.9645080566406, 82.55854797363281)","(370.03533935546875, 91.30513000488281)","(326.3023681640625, 91.30513000488281)","(393.35955810546875, 143.78468322753906)","(308.8092041015625, 143.78468322753906)","(466.247802734375, 149.61573791503906)","(235.9209442138672, 155.44679260253906)","(466.247802734375, 97.13619995117188)","(233.0054168701172, 97.13619995117188)","(381.69744873046875, 269.1524658203125)","(320.4713134765625, 269.1524658203125)","(474.994384765625, 327.4630432128906)","(230.0898895263672, 324.5475158691406)","(469.163330078125, 417.84442138671875)","(241.7519989013672, 417.84442138671875)",1
goddess/00000310.jpg,"(3200, 4800)","(2366.610107421875, 1315.025146484375)","(2400.123779296875, 1281.511474609375)","(2316.339599609375, 1264.754638671875)","(2467.151123046875, 1281.511474609375)","(2249.3125, 1281.511474609375)","(2567.692138671875, 1532.86376953125)","(2132.0146484375, 1532.86376953125)","(2936.342041015625, 1482.593505859375)","(1746.607666015625, 1465.836669921875)","(3036.883056640625, 1164.2138671875)","(1629.31005859375, 1164.2138671875)","(2500.664794921875, 2203.13671875)","(2199.0419921875, 2203.13671875)","(3003.369384765625, 2353.947998046875)","(1696.3372802734375, 2370.704833984375)","(2936.342041015625, 2873.409423828125)","(1796.878173828125, 2906.923095703125)",1
goddess/00000271.jpg,"(800, 600)","(256.6651306152344, 203.9443817138672)","(526.32763671875, 124.04437255859375)","(281.6338806152344, 193.95687866210938)","(276.64013671875, 198.9506378173828)","(356.5401306152344, 198.9506378173828)","(231.69638061523438, 293.8319091796875)","(391.4963684082031, 283.8443908691406)","(101.85887145996094, 263.869384765625)","(501.3588562011719, 218.92562866210938)","(81.88386535644531, 149.01312255859375)","(511.3464050292969, 119.05062103271484)","(266.6526184082031, 533.5319213867188)","(376.51513671875, 518.5506591796875)","(121.8338623046875, 623.4193725585938)","(446.4276428222656, 568.4881591796875)","(141.8088836669922, 773.2318725585938)","(471.3963928222656, 723.2943725585938)",1
goddess/00000184.jpg,"(2848, 4288)","(2155.659912109375, 1092.568115234375)","(2488.6923828125, 1079.246826171875)","(2155.659912109375, 1065.925537109375)","(1982.48291015625, 1092.568115234375)","(2129.017333984375, 1079.246826171875)","(1915.8763427734375, 1252.423828125)","(2168.981201171875, 1239.1025390625)","(1742.699462890625, 1265.7451171875)","(2435.406982421875, 1225.78125)","(1649.4501953125, 1105.889404296875)","(2555.299072265625, 1012.6403198242188)","(1955.84033203125, 1758.63330078125)","(2142.338623046875, 1758.63330078125)","(1835.948486328125, 2051.7021484375)","(2462.0498046875, 2065.0234375)","(1702.7354736328125, 2398.0556640625)","(2448.728515625, 2504.626220703125)",1
goddess/00000184.jpg,"(2848, 4288)","(1623.4097900390625, 1936.665283203125)","(1624.9793701171875, 1934.8341064453125)","(1622.101806640625, 1934.8341064453125)","(1627.5953369140625, 1935.3572998046875)","(1620.009033203125, 1935.095703125)","(1631.7808837890625, 1945.8211669921875)","(1616.6082763671875, 1946.082763671875)","(1626.5489501953125, 1947.913818359375)","(1615.30029296875, 1946.60595703125)","(1617.39306640625, 1947.1290283203125)","(1613.2076416015625, 1943.2052001953125)","(1627.0721435546875, 1945.2979736328125)","(1614.777099609375, 1951.8377685546875)","(1627.5953369140625, 1946.60595703125)","(1615.823486328125, 1946.34423828125)","(1621.055419921875, 1935.095703125)","(1616.3466796875, 1945.5595703125)",1
goddess/00000230.jpg,"(1280, 1920)","(941.7593383789062, 674.8366088867188)","(956.013427734375, 665.3338623046875)","(927.5051879882812, 665.3338623046875)","(979.7703247070312, 684.33935546875)","(908.4996948242188, 689.0907592773438)","(1013.0299072265625, 784.1182250976562)","(875.2400512695312, 779.3668212890625)","(1046.2894287109375, 898.1511840820312)","(832.4777221679688, 888.6483764648438)","(1131.814208984375, 940.9135131835938)","(742.20166015625, 945.6648559570312)","(984.5216674804688, 983.6758422851562)","(884.7428588867188, 983.6758422851562)","(1160.3223876953125, 988.4271850585938)","(713.6934204101562, 983.6758422851562)","(1141.31689453125, 1192.7362060546875)","(765.95849609375, 1192.7362060546875)",1
goddess/00000363.jpg,"(344, 609)","(215.33644104003906, 84.15277099609375)","(222.99453735351562, 71.38925170898438)","(202.57290649414062, 73.94195556640625)","(248.52159118652344, 61.17844009399414)","(192.36209106445312, 73.94195556640625)","(271.4959411621094, 63.731143951416016)","(202.57290649414062, 124.99604797363281)","(309.7864990234375, 122.44334411621094)","(182.15127563476562, 165.8393096923828)","(337.86627197265625, 181.15554809570312)","(164.28233337402344, 188.81365966796875)","(289.3648681640625, 160.73390197753906)","(225.54725646972656, 168.39202880859375)","(358.28790283203125, 206.68260192871094)","(143.86070251464844, 196.47178649902344)","(353.1824951171875, 321.5542907714844)","(156.6242218017578, 301.1326599121094)",1
goddess/00000120.jpg,"(630, 1200)","(574.0030517578125, 199.1630401611328)","(567.4992065429688, 186.1553192138672)","(564.247314453125, 192.65919494628906)","(541.4838256835938, 215.42266845703125)","(544.7357177734375, 208.9188232421875)","(587.0108032226562, 228.4303741455078)","(528.4761352539062, 277.20928955078125)","(600.0184936523438, 283.713134765625)","(525.2241821289062, 332.49200439453125)","(570.7511596679688, 338.99591064453125)","(518.7203369140625, 378.01898193359375)","(652.04931640625, 355.2554931640625)","(583.7588500976562, 365.01129150390625)","(746.3551635742188, 371.51513671875)","(495.95684814453125, 371.51513671875)","(759.3628540039062, 475.5767822265625)","(505.7126159667969, 472.3248291015625)",1
goddess/00000262.jpg,"(692, 713)","(325.2879333496094, 120.19312286376953)","(329.606689453125, 98.599365234375)","(308.012939453125, 111.55562591552734)","(351.200439453125, 77.005615234375)","(290.7379455566406, 111.55562591552734)","(403.02545166015625, 141.78688049316406)","(303.6941833496094, 159.06187438964844)","(459.169189453125, 236.7993927001953)","(308.012939453125, 254.0743865966797)","(437.575439453125, 301.5806579589844)","(247.5504150390625, 353.4056396484375)","(403.02545166015625, 340.44940185546875)","(325.2879333496094, 344.7681579589844)","(545.544189453125, 366.3619079589844)","(238.9129180908203, 271.3493957519531)","(562.8191528320312, 577.9806518554688)","(403.02545166015625, 370.6806640625)",1
goddess/00000235.jpg,"(1086, 1500)","(704.3118286132812, 264.6712646484375)","(711.9995727539062, 256.9834899902344)","(681.2484741210938, 295.4223937988281)","(781.1895751953125, 295.4223937988281)","(758.1262817382812, 272.35906982421875)","(819.62841796875, 387.67572021484375)","(642.8096313476562, 395.3634948730469)","(735.0629272460938, 333.86126708984375)","(727.3751220703125, 333.86126708984375)","(727.3751220703125, 187.7935028076172)","(727.3751220703125, 187.7935028076172)","(811.940673828125, 702.8745727539062)","(665.8729248046875, 702.8745727539062)","(1042.573974609375, 764.3767700195312)","(458.30291748046875, 764.3767700195312)","(1057.949462890625, 995.010009765625)","(450.6151428222656, 1010.3856201171875)",1
goddess/00000237.jpg,"(415, 619)","(302.1990051269531, 69.84654235839844)","(310.13232421875, 64.55766296386719)","(294.26568603515625, 61.91322708129883)","(320.7100830078125, 67.20210266113281)","(283.68792724609375, 64.55766296386719)","(339.2211608886719, 120.09091186523438)","(262.53240966796875, 120.09091186523438)","(373.2410888671875, 171.9966583251953)","(227.3239288330078, 174.5950469970703)","(314.0005798339844, 170.7283935546875)","(288.7503662109375, 171.8927001953125)","(330.0005187988281, 236.94313049316406)","(274.16009521484375, 238.16879272460938)","(418.884033203125, 268.53643798828125)","(185.4486541748047, 268.5252990722656)","(406.150390625, 343.33624267578125)","(196.82020568847656, 347.23431396484375)",1
goddess/00000183.jpg,"(360, 480)","(232.5711212158203, 85.5028076171875)","(238.31459045410156, 76.88764953613281)","(226.8277130126953, 76.88764953613281)","(246.9297332763672, 82.63107299804688)","(215.34083557128906, 82.63107299804688)","(261.288330078125, 122.83514404296875)","(198.1105194091797, 122.83514404296875)","(310.1075439453125, 142.93716430664062)","(160.77818298339844, 154.42404174804688)","(341.69647216796875, 111.3482666015625)","(114.83068084716797, 131.45028686523438)","(249.8014373779297, 211.8583984375)","(203.8539581298828, 211.8583984375)","(312.9792785644531, 257.8058776855469)","(143.54786682128906, 257.8058776855469)","(307.23583984375, 329.59881591796875)","(146.41958618164062, 329.59881591796875)",1
goddess/00000113.jpg,"(1000, 1500)","(752.5814208984375, 492.77215576171875)","(763.9034423828125, 481.18914794921875)","(741.8936157226562, 482.1431884765625)","(777.1426391601562, 476.66241455078125)","(723.4039306640625, 478.6122741699219)","(797.2858276367188, 504.14068603515625)","(701.2936401367188, 514.7713012695312)","(759.6157836914062, 595.8403930664062)","(741.3803100585938, 600.7596435546875)","(709.9189453125, 664.0011596679688)","(790.3776245117188, 665.5569458007812)","(780.2230224609375, 518.4721069335938)","(741.0540161132812, 531.5284423828125)","(887.937744140625, 518.4721069335938)","(603.9624633789062, 518.4721069335938)","(907.5222778320312, 642.5072631835938)","(581.1138916015625, 639.2431640625)",1
goddess/00000217.jpg,"(1024, 1024)","(549.1753540039062, 315.638916015625)","(564.6398315429688, 305.3293151855469)","(533.7109375, 305.3293151855469)","(585.259033203125, 315.638916015625)","(507.9368591308594, 315.638916015625)","(621.3427124023438, 408.42559814453125)","(466.6983642578125, 408.42559814453125)","(745.0582885742188, 444.50927734375)","(348.13763427734375, 434.19964599609375)","(750.2130737304688, 336.2581787109375)","(348.13763427734375, 331.1033935546875)","(595.5686645507812, 630.0825805664062)","(487.3175964355469, 630.0825805664062)","(750.2130737304688, 676.4758911132812)","(337.8280029296875, 676.4758911132812)","(734.7486572265625, 841.4298706054688)","(358.447265625, 841.4298706054688)",1
goddess/00000205.jpg,"(653, 1000)","(494.44525146484375, 80.70489501953125)","(505.55615234375, 69.59400939941406)","(477.7789306640625, 69.59400939941406)","(527.7778930664062, 86.26034545898438)","(455.5571594238281, 86.26034545898438)","(561.1106567382812, 180.70289611816406)","(422.2244873046875, 175.14744567871094)","(605.5541381835938, 280.7008972167969)","(383.33636474609375, 275.1454772949219)","(516.6670532226562, 258.4791259765625)","(472.2234802246094, 252.9236602783203)","(538.8888549804688, 369.5880126953125)","(444.4462585449219, 369.5880126953125)","(699.9966430664062, 419.5870666503906)","(300.00469970703125, 419.5870666503906)","(711.1076049804688, 591.8058471679688)","(288.893798828125, 597.3612670898438)",1
goddess/00000211.jpg,"(360, 480)","(266.45037841796875, 146.63919067382812)","(267.8764343261719, 142.36106872558594)","(263.5982971191406, 142.36106872558594)","(250.7639617919922, 146.63919067382812)","(252.1899871826172, 140.93504333496094)","(269.3024597167969, 163.75164794921875)","(235.07752990722656, 162.3256072998047)","(289.2669982910156, 183.71617126464844)","(210.8348846435547, 182.29014587402344)","(280.71075439453125, 205.10675048828125)","(222.24319458007812, 206.5327911376953)","(265.02435302734375, 210.81089782714844)","(240.7816925048828, 210.81089782714844)","(303.52734375, 235.0535430908203)","(202.27867126464844, 235.0535430908203)","(309.23150634765625, 282.11279296875)","(195.14846801757812, 280.686767578125)",1
